"indicador","indicador_nombre","freq","unidad","unit_mult","topic","source","last_update","time_period","value","obs_status","obs_note","cober_geo","date"
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2020/04",79.398,"3","","0",2020-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/01",84.679,"3","","0",2021-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/02",92.936,"3","","0",2021-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/03",98.323,"3","","0",2021-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2021/04",106.584,"3","","0",2021-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/01",111.431,"3","","0",2022-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/02",109.548,"3","","0",2022-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/03",106.655,"3","","0",2022-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2022/04",111.721,"3","","0",2022-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/01",118.938,"3","","0",2023-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/02",109.481,"3","","0",2023-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/03",101.885,"3","","0",2023-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2023/04",106.193,"3","","0",2023-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/01",115.241,"3","","0",2024-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/02",110.507,"3","","0",2024-04-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/03",101.787,"3","","0",2024-07-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2024/04",107.319,"3","","0",2024-10-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2025/01",117.086,"2","","0",2025-01-01
"742204",,"4","1061","","682665","3272","31/10/2025 12:00:00 a. m.","2025/02",112.333,"1","","0",2025-04-01
