"indicador","indicador_nombre","freq","unidad","unit_mult","topic","source","last_update","time_period","value","obs_status","obs_note","cober_geo","date"
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2018/03",99.827,"3","","0",2018-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2018/04",101.429,"3","","0",2018-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2019/01",99.776,"3","","0",2019-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2019/02",100.42,"3","","0",2019-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2019/03",100.835,"3","","0",2019-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2019/04",102.728,"3","","0",2019-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2020/01",99.66,"3","","0",2020-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2020/02",79.535,"3","","0",2020-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2020/03",89.288,"3","","0",2020-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2020/04",95.129,"3","","0",2020-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2021/01",92.819,"3","","0",2021-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2021/02",96.851,"3","","0",2021-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2021/03",97.245,"3","","0",2021-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2021/04",101.21,"3","","0",2021-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2022/01",100.32,"3","","0",2022-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2022/02",102.897,"3","","0",2022-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2022/03",102.096,"3","","0",2022-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2022/04",105.194,"3","","0",2022-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2023/01",103.084,"3","","0",2023-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2023/02",104.253,"3","","0",2023-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2023/03",104.69,"3","","0",2023-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2023/04",107.055,"3","","0",2023-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2024/01",104.093,"3","","0",2024-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2024/02",106.067,"3","","0",2024-04-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2024/03",106.461,"3","","0",2024-07-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2024/04",107.5,"3","","0",2024-10-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2025/01",104.88,"2","","0",2025-01-01
"742210",,"4","1061","","682676","3272","31/10/2025 12:00:00 a. m.","2025/02",106.662,"1","","0",2025-04-01
